Set Name,Cycle,Time(ms),Force(uN),Tip Displacement(um),Base Displacement(um),Current Size (um),Temperature (°C)
noise,1-Hold,80600,21.0059,-0.22992,0.3,64.6299,36.9
noise,1-Hold,80800,24.0439,-0.30656,0.3,64.7066,36.9
noise,1-Hold,81000,21.0059,-0.22992,0.3,64.6299,36.9
noise,1-Hold,81200,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,81400,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,81600,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,81800,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,82000,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,82200,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,82400,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,82600,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,82800,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,83000,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,83200,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,83400,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,83600,28.0079,-0.30656,0.4,64.7066,36.9
noise,1-Hold,83800,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,84000,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,84200,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,84400,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,84600,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,84800,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,85000,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,85200,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,85400,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,85600,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,85800,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,86000,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,86200,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,86400,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,86600,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,86800,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,87000,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,87200,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,87400,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,87600,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,87800,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,88000,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,88200,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,88400,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,88600,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,88800,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,89000,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,89200,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,89400,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,89600,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,89800,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,90000,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,90200,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,90400,28.9339,-0.22992,0.5,64.6299,36.9
noise,1-Hold,90600,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,90800,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,91000,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,91200,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,91400,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,91600,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,91800,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,92000,3.70392,0.30656,0.4,64.0934,36.9
noise,1-Hold,92200,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,92400,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,92600,24.9699,-0.22992,0.4,64.6299,36.9
noise,1-Hold,92800,6.74192,0.22992,0.4,64.1701,36.9
noise,1-Hold,93000,6.74192,0.22992,0.4,64.1701,37
noise,1-Hold,93200,6.74192,0.22992,0.4,64.1701,37
noise,1-Hold,93400,24.9699,-0.22992,0.4,64.6299,37
noise,1-Hold,93600,24.9699,-0.22992,0.4,64.6299,37
noise,1-Hold,93800,24.9699,-0.22992,0.4,64.6299,37
noise,1-Hold,94000,24.9699,-0.22992,0.4,64.6299,37
noise,1-Hold,94200,24.9699,-0.22992,0.4,64.6299,37
noise,1-Hold,94400,24.9699,-0.22992,0.4,64.6299,37
noise,1-Hold,94600,24.9699,-0.22992,0.4,64.6299,37
noise,1-Hold,94800,14.6699,0.22992,0.6,64.1701,37
noise,1-Hold,95000,10.7059,0.22992,0.5,64.1701,37
noise,1-Hold,95200,32.8978,-0.22992,0.6,64.6299,37.1
noise,1-Hold,95400,32.8978,-0.22992,0.6,64.6299,37.1
noise,1-Hold,95600,32.8978,-0.22992,0.6,64.6299,37.1
noise,1-Hold,95800,28.9339,-0.22992,0.5,64.6299,37.1
noise,1-Hold,96000,10.7059,0.22992,0.5,64.1701,37.1
noise,1-Hold,96200,28.9339,-0.22992,0.5,64.6299,37.1
noise,1-Hold,96400,10.7059,0.22992,0.5,64.1701,37.1
noise,1-Hold,96600,28.9339,-0.22992,0.5,64.6299,37.1
noise,1-Hold,96800,14.6699,0.22992,0.6,64.1701,37.1
noise,1-Hold,97000,14.6699,0.22992,0.6,64.1701,37.1
noise,1-Hold,97200,28.9339,-0.22992,0.5,64.6299,37.1
noise,1-Hold,97400,10.7059,0.22992,0.5,64.1701,37.1
noise,1-Hold,97600,28.9339,-0.22992,0.5,64.6299,37.1
noise,1-Hold,97800,32.8978,-0.22992,0.6,64.6299,37.1
noise,1-Hold,98000,28.9339,-0.22992,0.5,64.6299,37.1
noise,1-Hold,98200,10.7059,0.22992,0.5,64.1701,37.1
noise,1-Hold,98400,14.6699,0.22992,0.6,64.1701,37.1
noise,1-Hold,98600,7.6679,0.30656,0.5,64.0934,37.1
noise,1-Hold,98800,10.7059,0.22992,0.5,64.1701,37.1
noise,1-Hold,99000,10.7059,0.22992,0.5,64.1701,37.1
noise,1-Hold,99200,10.7059,0.22992,0.5,64.1701,37.1
noise,1-Hold,99400,10.7059,0.22992,0.5,64.1701,37.1
noise,1-Hold,99600,14.6699,0.22992,0.6,64.1701,37.1
noise,1-Hold,99800,32.8978,-0.22992,0.6,64.6299,37.1
noise,1-Hold,100000,10.7059,0.22992,0.5,64.1701,37.1
noise,1-Hold,100200,10.7059,0.22992,0.5,64.1701,37.1
noise,1-Hold,100400,14.6699,0.22992,0.6,64.1701,37.1
noise,1-Hold,100600,14.6699,0.22992,0.6,64.1701,37.1
noise,1-Hold,100800,14.6699,0.22992,0.6,64.1701,37.1
noise,1-Hold,101000,10.7059,0.22992,0.5,64.1701,37.1
noise,1-Hold,101200,10.7059,0.22992,0.5,64.1701,37.1
noise,1-Hold,101400,10.7059,0.22992,0.5,64.1701,37.1
noise,1-Hold,101600,32.8978,-0.22992,0.6,64.6299,37.1
noise,1-Hold,101800,10.7059,0.22992,0.5,64.1701,37.1
noise,1-Hold,102000,10.7059,0.22992,0.5,64.1701,37.1
noise,1-Hold,102200,14.6699,0.22992,0.6,64.1701,37.1
noise,1-Hold,102400,11.6319,0.30656,0.6,64.0934,37.1
noise,1-Hold,102600,2.77794,0.22992,0.3,64.1701,37.1
noise,1-Hold,102800,2.77794,0.22992,0.3,64.1701,37.1
noise,1-Hold,103000,6.74192,0.22992,0.4,64.1701,37.1
noise,1-Hold,103200,6.74192,0.22992,0.4,64.1701,37.1
noise,1-Hold,103400,21.0059,-0.22992,0.3,64.6299,37.1
noise,1-Hold,103600,2.77794,0.22992,0.3,64.1701,37.1
noise,1-Hold,103800,3.70392,0.30656,0.4,64.0934,37
noise,1-Hold,104000,2.77794,0.22992,0.3,64.1701,37
noise,1-Hold,104200,21.0059,-0.22992,0.3,64.6299,37
noise,1-Hold,104400,21.0059,-0.22992,0.3,64.6299,37
noise,1-Hold,104600,2.77794,0.22992,0.3,64.1701,37
noise,1-Hold,104800,2.77794,0.22992,0.3,64.1701,37
noise,1-Hold,105000,-0.260052,0.30656,0.3,64.0934,37
noise,1-Hold,105200,2.77794,0.22992,0.3,64.1701,37
noise,1-Hold,105400,-0.260052,0.30656,0.3,64.0934,37
noise,1-Hold,105600,21.0059,-0.22992,0.3,64.6299,37
noise,1-Hold,105800,21.0059,-0.22992,0.3,64.6299,37
noise,1-Hold,106000,21.0059,-0.22992,0.3,64.6299,37
noise,1-Hold,106200,24.9699,-0.22992,0.4,64.6299,37
noise,1-Hold,106400,2.77794,0.22992,0.3,64.1701,37
noise,1-Hold,106600,2.77794,0.22992,0.3,64.1701,37
noise,1-Hold,106800,24.9699,-0.22992,0.4,64.6299,37
noise,1-Hold,107000,21.0059,-0.22992,0.3,64.6299,37
noise,1-Hold,107200,6.74192,0.22992,0.4,64.1701,37
noise,1-Hold,107400,24.9699,-0.22992,0.4,64.6299,37
noise,1-Hold,107600,21.0059,-0.22992,0.3,64.6299,37
noise,1-Hold,107800,24.0439,-0.30656,0.3,64.7066,37
noise,1-Hold,108000,21.0059,-0.22992,0.3,64.6299,37
noise,1-Hold,108200,21.0059,-0.22992,0.3,64.6299,37
noise,1-Hold,108400,24.0439,-0.30656,0.3,64.7066,37
noise,1-Hold,108600,21.0059,-0.22992,0.3,64.6299,37
noise,1-Hold,108800,21.0059,-0.22992,0.3,64.6299,37
noise,1-Hold,109000,21.0059,-0.22992,0.3,64.6299,37
noise,1-Hold,109200,24.0439,-0.30656,0.3,64.7066,37
noise,1-Hold,109400,24.0439,-0.30656,0.3,64.7066,37
noise,1-Hold,109600,21.0059,-0.22992,0.3,64.6299,37
noise,1-Hold,109800,21.0059,-0.22992,0.3,64.6299,37
noise,1-Hold,110000,24.0439,-0.30656,0.3,64.7066,37
noise,1-Hold,110200,21.0059,-0.22992,0.3,64.6299,37
noise,1-Hold,110400,21.0059,-0.22992,0.3,64.6299,37
noise,1-Hold,110600,21.0059,-0.22992,0.3,64.6299,37
noise,1-Hold,110800,28.9339,-0.22992,0.5,64.6299,37
noise,1-Hold,111000,28.9339,-0.22992,0.5,64.6299,37
noise,1-Hold,111200,31.9719,-0.30656,0.5,64.7066,37
noise,1-Hold,111400,28.9339,-0.22992,0.5,64.6299,37
noise,1-Hold,111600,28.9339,-0.22992,0.5,64.6299,37
noise,1-Hold,111800,28.9339,-0.22992,0.5,64.6299,37
noise,1-Hold,112000,28.9339,-0.22992,0.5,64.6299,37
noise,1-Hold,112200,28.9339,-0.22992,0.5,64.6299,37.1
noise,1-Hold,112400,28.9339,-0.22992,0.5,64.6299,37.1
noise,1-Hold,112600,32.8978,-0.22992,0.6,64.6299,37.1
noise,1-Hold,112800,32.8978,-0.22992,0.6,64.6299,37.1
noise,1-Hold,113000,32.8978,-0.22992,0.6,64.6299,37.1
noise,1-Hold,113200,32.8978,-0.22992,0.6,64.6299,37.1
noise,1-Hold,113400,32.8978,-0.22992,0.6,64.6299,37.1
noise,1-Hold,113600,32.8978,-0.22992,0.6,64.6299,37.1
noise,1-Hold,113800,32.8978,-0.22992,0.6,64.6299,37.1
noise,1-Hold,114000,32.8978,-0.22992,0.6,64.6299,37.1
noise,1-Hold,114200,32.8978,-0.22992,0.6,64.6299,37.1
noise,1-Hold,114400,14.6699,0.22992,0.6,64.1701,37
noise,1-Hold,114600,32.8978,-0.22992,0.6,64.6299,37
noise,1-Hold,114800,32.8978,-0.22992,0.6,64.6299,37
noise,1-Hold,115000,36.8618,-0.22992,0.7,64.6299,37
noise,1-Hold,115200,18.6338,0.22992,0.7,64.1701,37
noise,1-Hold,115400,36.8618,-0.22992,0.7,64.6299,37
noise,1-Hold,115600,36.8618,-0.22992,0.7,64.6299,37
noise,1-Hold,115800,18.6338,0.22992,0.7,64.1701,37
noise,1-Hold,116000,18.6338,0.22992,0.7,64.1701,37
noise,1-Hold,116200,36.8618,-0.22992,0.7,64.6299,37
noise,1-Hold,116400,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,116600,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,116800,39.8998,-0.30656,0.7,64.7066,36.9
noise,1-Hold,117000,36.8618,-0.22992,0.7,64.6299,36.9
noise,1-Hold,117200,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,117400,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,117600,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,117800,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,118000,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,118200,36.8618,-0.22992,0.7,64.6299,36.9
noise,1-Hold,118400,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,118600,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,118800,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,119000,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,119200,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,119400,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,119600,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,119800,36.8618,-0.22992,0.7,64.6299,36.9
noise,1-Hold,120000,36.8618,-0.22992,0.7,64.6299,36.9
noise,1-Hold,120200,36.8618,-0.22992,0.7,64.6299,36.9
noise,1-Hold,120400,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,120600,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,120800,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,121000,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,121200,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,121400,15.5958,0.30656,0.7,64.0934,36.9
noise,1-Hold,121600,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,121800,36.8618,-0.22992,0.7,64.6299,36.9
noise,1-Hold,122000,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,122200,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,122400,10.7059,0.22992,0.5,64.1701,36.9
noise,1-Hold,122600,28.9339,-0.22992,0.5,64.6299,36.9
noise,1-Hold,122800,28.9339,-0.22992,0.5,64.6299,36.9
noise,1-Hold,123000,28.9339,-0.22992,0.5,64.6299,36.9
noise,1-Hold,123200,10.7059,0.22992,0.5,64.1701,36.9
noise,1-Hold,123400,10.7059,0.22992,0.5,64.1701,36.9
noise,1-Hold,123600,10.7059,0.22992,0.5,64.1701,36.9
noise,1-Hold,123800,28.9339,-0.22992,0.5,64.6299,36.9
noise,1-Hold,124000,28.9339,-0.22992,0.5,64.6299,36.9
noise,1-Hold,124200,10.7059,0.22992,0.5,64.1701,36.9
noise,1-Hold,124400,28.9339,-0.22992,0.5,64.6299,36.9
noise,1-Hold,124600,28.9339,-0.22992,0.5,64.6299,36.9
noise,1-Hold,124800,10.7059,0.22992,0.5,64.1701,36.9
noise,1-Hold,125000,28.9339,-0.22992,0.5,64.6299,36.9
noise,1-Hold,125200,28.9339,-0.22992,0.5,64.6299,36.9
noise,1-Hold,125400,28.9339,-0.22992,0.5,64.6299,36.9
noise,1-Hold,125600,28.9339,-0.22992,0.5,64.6299,36.9
noise,1-Hold,125800,28.9339,-0.22992,0.5,64.6299,36.9
noise,1-Hold,126000,10.7059,0.22992,0.5,64.1701,36.9
noise,1-Hold,126200,28.9339,-0.22992,0.5,64.6299,36.9
noise,1-Hold,126400,28.9339,-0.22992,0.5,64.6299,36.9
noise,1-Hold,126600,28.9339,-0.22992,0.5,64.6299,36.9
noise,1-Hold,126800,10.7059,0.22992,0.5,64.1701,36.9
noise,1-Hold,127000,31.9719,-0.30656,0.5,64.7066,36.9
noise,1-Hold,127200,28.9339,-0.22992,0.5,64.6299,36.9
noise,1-Hold,127400,28.9339,-0.22992,0.5,64.6299,36.9
noise,1-Hold,127600,32.8978,-0.22992,0.6,64.6299,36.9
noise,1-Hold,127800,14.6699,0.22992,0.6,64.1701,36.9
noise,1-Hold,128000,11.6319,0.30656,0.6,64.0934,36.9
noise,1-Hold,128200,14.6699,0.22992,0.6,64.1701,36.9
noise,1-Hold,128400,14.6699,0.22992,0.6,64.1701,36.9
noise,1-Hold,128600,32.8978,-0.22992,0.6,64.6299,36.9
noise,1-Hold,128800,32.8978,-0.22992,0.6,64.6299,36.9
noise,1-Hold,129000,35.9358,-0.30656,0.6,64.7066,36.9
noise,1-Hold,129200,32.8978,-0.22992,0.6,64.6299,36.9
noise,1-Hold,129400,32.8978,-0.22992,0.6,64.6299,36.9
noise,1-Hold,129600,32.8978,-0.22992,0.6,64.6299,36.9
noise,1-Hold,129800,14.6699,0.22992,0.6,64.1701,36.9
noise,1-Hold,130000,32.8978,-0.22992,0.6,64.6299,36.9
noise,1-Hold,130200,35.9358,-0.30656,0.6,64.7066,36.9
noise,1-Hold,130400,32.8978,-0.22992,0.6,64.6299,36.9
noise,1-Hold,130600,35.9358,-0.30656,0.6,64.7066,36.9
noise,1-Hold,130800,35.9358,-0.30656,0.6,64.7066,36.9
noise,1-Hold,131000,32.8978,-0.22992,0.6,64.6299,36.9
noise,1-Hold,131200,32.8978,-0.22992,0.6,64.6299,36.9
noise,1-Hold,131400,36.8618,-0.22992,0.7,64.6299,36.9
noise,1-Hold,131600,36.8618,-0.22992,0.7,64.6299,36.9
noise,1-Hold,131800,36.8618,-0.22992,0.7,64.6299,36.9
noise,1-Hold,132000,36.8618,-0.22992,0.7,64.6299,36.9
noise,1-Hold,132200,18.6338,0.22992,0.7,64.1701,36.9
noise,1-Hold,132400,39.8998,-0.30656,0.7,64.7066,36.9
noise,1-Hold,132600,36.8618,-0.22992,0.7,64.6299,36.9
noise,1-Hold,132800,36.8618,-0.22992,0.7,64.6299,36.9
noise,1-Hold,133000,36.8618,-0.22992,0.7,64.6299,36.9
noise,1-Hold,133200,36.8618,-0.22992,0.7,64.6299,36.9
noise,1-Hold,133400,36.8618,-0.22992,0.7,64.6299,36.9
noise,1-Hold,133600,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,133800,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,134000,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,134200,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,134400,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,134600,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,134800,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,135000,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,135200,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,135400,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,135600,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,135800,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,136000,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,136200,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,136400,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,136600,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,136800,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,137000,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,137200,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,137400,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,137600,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,137800,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,138000,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,138200,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,138400,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,138600,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,138800,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,139000,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,139200,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,139400,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,139600,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,139800,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,140000,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,140200,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,140400,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,140600,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,140800,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,141000,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,141200,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,141400,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,141600,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,141800,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,142000,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,142200,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,142400,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,142600,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,142800,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,143000,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,143200,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,143400,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,143600,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,143800,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,144000,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,144200,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,144400,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,144600,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,144800,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,145000,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,145200,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,145400,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,145600,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,145800,19.5598,0.30656,0.8,64.0934,36.9
noise,1-Hold,146000,19.5598,0.30656,0.8,64.0934,36.9
noise,1-Hold,146200,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,146400,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,146600,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,146800,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,147000,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,147200,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,147400,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,147600,19.5598,0.30656,0.8,64.0934,36.9
noise,1-Hold,147800,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,148000,22.5978,0.22992,0.8,64.1701,36.9
noise,1-Hold,148200,40.8258,-0.22992,0.8,64.6299,36.9
noise,1-Hold,148400,40.8258,-0.22992,0.8,64.6299,37
noise,1-Hold,148600,40.8258,-0.22992,0.8,64.6299,37
noise,1-Hold,148800,40.8258,-0.22992,0.8,64.6299,37
noise,1-Hold,149000,22.5978,0.22992,0.8,64.1701,37
noise,1-Hold,149200,40.8258,-0.22992,0.8,64.6299,37
noise,1-Hold,149400,22.5978,0.22992,0.8,64.1701,37
noise,1-Hold,149600,22.5978,0.22992,0.8,64.1701,37
noise,1-Hold,149800,40.8258,-0.22992,0.8,64.6299,37
noise,1-Hold,150000,40.8258,-0.22992,0.8,64.6299,37
noise,1-Hold,150200,40.8258,-0.22992,0.8,64.6299,37
noise,1-Hold,150400,40.8258,-0.22992,0.8,64.6299,37
noise,1-Hold,150600,40.8258,-0.22992,0.8,64.6299,37
noise,1-Hold,150800,40.8258,-0.22992,0.8,64.6299,37
noise,1-Hold,151000,40.8258,-0.22992,0.8,64.6299,37
noise,1-Hold,151200,40.8258,-0.22992,0.8,64.6299,37
noise,1-Hold,151400,40.8258,-0.22992,0.8,64.6299,37
noise,1-Hold,151600,40.8258,-0.22992,0.8,64.6299,37
noise,1-Hold,151800,40.8258,-0.22992,0.8,64.6299,37
noise,1-Hold,152000,40.8258,-0.22992,0.8,64.6299,37
noise,1-Hold,152200,40.8258,-0.22992,0.8,64.6299,37
noise,1-Hold,152400,43.8638,-0.30656,0.8,64.7066,37
noise,1-Hold,152600,26.5618,0.22992,0.9,64.1701,37.1
noise,1-Hold,152800,26.5618,0.22992,0.9,64.1701,37.1
noise,1-Hold,153000,26.5618,0.22992,0.9,64.1701,37.1
noise,1-Hold,153200,44.7898,-0.22992,0.9,64.6299,37.1
noise,1-Hold,153400,44.7898,-0.22992,0.9,64.6299,37.1
noise,1-Hold,153600,44.7898,-0.22992,0.9,64.6299,37.1
noise,1-Hold,153800,44.7898,-0.22992,0.9,64.6299,37.1
noise,1-Hold,154000,44.7898,-0.22992,0.9,64.6299,37.1
noise,1-Hold,154200,44.7898,-0.22992,0.9,64.6299,37.1
noise,1-Hold,154400,47.8278,-0.30656,0.9,64.7066,37.1
noise,1-Hold,154600,44.7898,-0.22992,0.9,64.6299,37.1
noise,1-Hold,154800,44.7898,-0.22992,0.9,64.6299,37
noise,1-Hold,155000,47.8278,-0.30656,0.9,64.7066,37
noise,1-Hold,155200,44.7898,-0.22992,0.9,64.6299,37
noise,1-Hold,155400,34.4897,0.22992,1.1,64.1701,37
noise,1-Hold,155600,52.7177,-0.22992,1.1,64.6299,37
noise,1-Hold,155800,52.7177,-0.22992,1.1,64.6299,37
noise,1-Hold,156000,34.4897,0.22992,1.1,64.1701,37
noise,1-Hold,156200,52.7177,-0.22992,1.1,64.6299,37
noise,1-Hold,156400,52.7177,-0.22992,1.1,64.6299,37
noise,1-Hold,156600,34.4897,0.22992,1.1,64.1701,37
noise,1-Hold,156800,52.7177,-0.22992,1.1,64.6299,37
noise,1-Hold,157000,34.4897,0.22992,1.1,64.1701,37
noise,1-Hold,157200,52.7177,-0.22992,1.1,64.6299,37
noise,1-Hold,157400,52.7177,-0.22992,1.1,64.6299,37
noise,1-Hold,157600,34.4897,0.22992,1.1,64.1701,37
noise,1-Hold,157800,52.7177,-0.22992,1.1,64.6299,37
noise,1-Hold,158000,34.4897,0.22992,1.1,64.1701,37
noise,1-Hold,158200,34.4897,0.22992,1.1,64.1701,37
noise,1-Hold,158400,52.7177,-0.22992,1.1,64.6299,37
noise,1-Hold,158600,52.7177,-0.22992,1.1,64.6299,37
noise,1-Hold,158800,34.4897,0.22992,1.1,64.1701,37
noise,1-Hold,159000,34.4897,0.22992,1.1,64.1701,37
noise,1-Hold,159200,31.4518,0.30656,1.1,64.0934,37
noise,1-Hold,159400,34.4897,0.22992,1.1,64.1701,37
noise,1-Hold,159600,34.4897,0.22992,1.1,64.1701,37
noise,1-Hold,159800,34.4897,0.22992,1.1,64.1701,37
noise,1-Hold,160000,34.4897,0.22992,1.1,64.1701,37
